SOURCE_ID	dec_bp_1	dec_bp_2	dec_g_1	dec_g_2	dec_rp_1	dec_rp_2	magnitude_bp_1	magnitude_bp_2	magnitude_g_1	magnitude_g_2	magnitude_rp_1	magnitude_rp_2	parallax_bp_1	parallax_bp_2	parallax_g_1	parallax_g_2	parallax_rp_1	parallax_rp_2	ra_bp_1	ra_bp_2	ra_g_1	ra_g_2	ra_rp_1	ra_rp_2
4668471468971837824	-66.98720533551695	-66.98720533551695	-66.98720533551695	-66.98720533551695	-66.98720533551695	-66.98720533551695	18.8896427154541	18.989642715454103	18.618165969848636	18.718165969848634	18.153514862060547	18.25351486206055	0.0682090082374149	0.0682090082374149	0.0682090082374149	0.0682090082374149	0.0682090082374149	0.0682090082374149	62.96042877171917	62.96042877171917	62.96042877171917	62.96042877171917	62.96042877171917	62.96042877171917
4668471499035265664	-66.97326497482804	-66.97326497482804	-66.97326497482804	-66.97326497482804	-66.97326497482804	-66.97326497482804	18.258419036865234	18.35841903686524	17.582958221435547	17.68295822143555	16.856760025024414	16.956760025024415	0.1282156368981314	0.1282156368981314	0.1282156368981314	0.1282156368981314	0.1282156368981314	0.1282156368981314	62.98194508970599	62.98194508970599	62.98194508970599	62.98194508970599	62.98194508970599	62.98194508970599
4668471503329839616	-66.96783547406203	-66.96783547406203	-66.96783547406203	-66.96783547406203	-66.96783547406203	-66.96783547406203	20.633848190307617	20.73384819030762	20.29710578918457	20.39710578918457	19.70035171508789	19.80035171508789	0.0838595967321919	0.0838595967321919	0.0838595967321919	0.0838595967321919	0.0838595967321919	0.0838595967321919	62.99216351520887	62.99216351520887	62.99216351520887	62.99216351520887	62.99216351520887	62.99216351520887
4668471503331010048	-66.96226998189567	-66.96226998189567	-66.96226998189567	-66.96226998189567	-66.96226998189567	-66.96226998189567	17.750125885009766	17.850125885009767	17.42802619934082	17.52802619934082	16.965871810913086	17.065871810913087	0.3270258626788158	0.3270258626788158	0.3270258626788158	0.3270258626788158	0.3270258626788158	0.3270258626788158	62.97741349310168	62.97741349310168	62.97741349310168	62.97741349310168	62.97741349310168	62.97741349310168
4668471533395004672	-66.97163612349395	-66.97163612349395	-66.97163612349395	-66.97163612349395	-66.97163612349395	-66.97163612349395	20.5319938659668	20.6319938659668	20.12150001525879	20.22150001525879	19.297700881958008	19.39770088195801	0.4057844903561589	0.4057844903561589	0.4057844903561589	0.4057844903561589	0.4057844903561589	0.4057844903561589	63.02617707505146	63.02617707505146	63.02617707505146	63.02617707505146	63.02617707505146	63.02617707505146
4668471670833959296	-66.96702325911527	-66.96702325911527	-66.96702325911527	-66.96702325911527	-66.96702325911527	-66.96702325911527	19.451866149902344	19.551866149902345	18.38772773742676	18.48772773742676	17.367446899414062	17.467446899414064	0.787940687057685	0.787940687057685	0.787940687057685	0.787940687057685	0.787940687057685	0.787940687057685	62.91202506804509	62.91202506804509	62.91202506804509	62.91202506804509	62.91202506804509	62.91202506804509
4668471670833960576	-66.96390072956933	-66.96390072956933	-66.96390072956933	-66.96390072956933	-66.96390072956933	-66.96390072956933	18.507234573364254	18.60723457336426	18.21562957763672	18.31562957763672	17.84638214111328	17.946382141113283	0.1880138453943578	0.1880138453943578	0.1880138453943578	0.1880138453943578	0.1880138453943578	0.1880138453943578	62.93106344695926	62.93106344695926	62.93106344695926	62.93106344695926	62.93106344695926	62.93106344695926
4668471670833961728	-66.96140859558675	-66.96140859558675	-66.96140859558675	-66.96140859558675	-66.96140859558675	-66.96140859558675	21.15682601928711	21.25682601928711	19.66465187072754	19.76465187072754	18.522462844848636	18.622462844848634	0.7631130447904205	0.7631130447904205	0.7631130447904205	0.7631130447904205	0.7631130447904205	0.7631130447904205	62.92680218650632	62.92680218650632	62.92680218650632	62.92680218650632	62.92680218650632	62.92680218650632
4668471675129701248	-66.96979736783273	-66.96979736783273	-66.96979736783273	-66.96979736783273	-66.96979736783273	-66.96979736783273	20.592273712158203	20.692273712158205	20.11639976501465	20.21639976501465	19.434520721435547	19.53452072143555	0.3964809454640945	0.3964809454640945	0.3964809454640945	0.3964809454640945	0.3964809454640945	0.3964809454640945	62.91275859972643	62.91275859972643	62.91275859972643	62.91275859972643	62.91275859972643	62.91275859972643
4668471705193702272	-66.95578383491383	-66.95578383491383	-66.95578383491383	-66.95578383491383	-66.95578383491383	-66.95578383491383	19.95967102050781	20.05967102050781	19.30126190185547	19.40126190185547	18.62210273742676	18.72210273742676	0.4071142087395923	0.4071142087395923	0.4071142087395923	0.4071142087395923	0.4071142087395923	0.4071142087395923	62.92190887265327	62.92190887265327	62.92190887265327	62.92190887265327	62.92190887265327	62.92190887265327
4668471709489439872	-66.95707991155265	-66.95707991155265	-66.95707991155265	-66.95707991155265	-66.95707991155265	-66.95707991155265	19.790172576904297	19.8901725769043	18.80398750305176	18.90398750305176	17.883056640625	17.983056640625	0.972303281042983	0.972303281042983	0.972303281042983	0.972303281042983	0.972303281042983	0.972303281042983	62.95600949673264	62.95600949673264	62.95600949673264	62.95600949673264	62.95600949673264	62.95600949673264
4668471743849177472	-66.95978965732805	-66.95978965732805	-66.95978965732805	-66.95978965732805	-66.95978965732805	-66.95978965732805	13.468183517456056	13.568183517456054	12.995655059814451	13.095655059814453	12.360069274902344	12.460069274902343	2.942708481563617	2.942708481563617	2.942708481563617	2.942708481563617	2.942708481563617	2.942708481563617	62.893062653240605	62.893062653240605	62.893062653240605	62.893062653240605	62.893062653240605	62.893062653240605
4668471743849177728	-66.96112262855574	-66.96112262855574	-66.96112262855574	-66.96112262855574	-66.96112262855574	-66.96112262855574	17.542551040649414	17.642551040649415	16.504945755004883	16.604945755004884	15.435452461242676	15.535452461242675	2.8209387713925964	2.8209387713925964	2.8209387713925964	2.8209387713925964	2.8209387713925964	2.8209387713925964	62.8933310752949	62.8933310752949	62.8933310752949	62.8933310752949	62.8933310752949	62.8933310752949
4668471773913183872	-66.94452794243993	-66.94452794243993	-66.94452794243993	-66.94452794243993	-66.94452794243993	-66.94452794243993	20.984020233154297	21.0840202331543	19.621675491333008	19.72167549133301	18.48591423034668	18.58591423034668	1.327714451737643	1.327714451737643	1.327714451737643	1.327714451737643	1.327714451737643	1.327714451737643	62.91804032516909	62.91804032516909	62.91804032516909	62.91804032516909	62.91804032516909	62.91804032516909
4668471778208916224	-66.94888862717328	-66.94888862717328	-66.94888862717328	-66.94888862717328	-66.94888862717328	-66.94888862717328	15.50920581817627	15.60920581817627	15.17126750946045	15.271267509460449	14.6694974899292	14.7694974899292	0.8201471963607088	0.8201471963607088	0.8201471963607088	0.8201471963607088	0.8201471963607088	0.8201471963607088	62.91095346973754	62.91095346973754	62.91095346973754	62.91095346973754	62.91095346973754	62.91095346973754
4668471808272920320	-66.94926711156204	-66.94926711156204	-66.94926711156204	-66.94926711156204	-66.94926711156204	-66.94926711156204	20.822540283203125	20.922540283203126	19.625120162963867	19.72512016296387	18.604602813720703	18.704602813720705	0.6128656804719004	0.6128656804719004	0.6128656804719004	0.6128656804719004	0.6128656804719004	0.6128656804719004	62.957833050191255	62.957833050191255	62.957833050191255	62.957833050191255	62.957833050191255	62.957833050191255
4668471808272922496	-66.9450357151327	-66.9450357151327	-66.9450357151327	-66.9450357151327	-66.9450357151327	-66.9450357151327	19.61981964111328	19.719819641113283	19.109027862548828	19.20902786254883	18.52010154724121	18.62010154724121	0.0668990136122286	0.0668990136122286	0.0668990136122286	0.0668990136122286	0.0668990136122286	0.0668990136122286	62.95278062673972	62.95278062673972	62.95278062673972	62.95278062673972	62.95278062673972	62.95278062673972
4668471812568655104	-66.9537746546729	-66.9537746546729	-66.9537746546729	-66.9537746546729	-66.9537746546729	-66.9537746546729	11.904160499572754	12.004160499572754	11.390582084655762	11.49058208465576	10.721166610717772	10.821166610717771	1.7367619600822046	1.7367619600822046	1.7367619600822046	1.7367619600822046	1.7367619600822046	1.7367619600822046	62.966028309889865	62.966028309889865	62.966028309889865	62.966028309889865	62.966028309889865	62.966028309889865
4668471915647869952	-66.93065585089731	-66.93065585089731	-66.93065585089731	-66.93065585089731	-66.93065585089731	-66.93065585089731	18.003633499145508	18.10363349914551	17.148412704467773	17.248412704467775	16.243762969970703	16.343762969970705	1.273684221737875	1.273684221737875	1.273684221737875	1.273684221737875	1.273684221737875	1.273684221737875	62.94669937289991	62.94669937289991	62.94669937289991	62.94669937289991	62.94669937289991	62.94669937289991
4668471945711877632	-66.94264032180503	-66.94264032180503	-66.94264032180503	-66.94264032180503	-66.94264032180503	-66.94264032180503	18.31471443176269	18.414714431762697	17.510101318359375	17.610101318359376	16.66889762878418	16.76889762878418	1.0304937628307034	1.0304937628307034	1.0304937628307034	1.0304937628307034	1.0304937628307034	1.0304937628307034	63.03756844661246	63.03756844661246	63.03756844661246	63.03756844661246	63.03756844661246	63.03756844661246
4668471950006802048	-66.94120165396771	-66.94120165396771	-66.94120165396771	-66.94120165396771	-66.94120165396771	-66.94120165396771	21.06272315979004	21.16272315979004	20.269519805908203	20.369519805908205	19.12625312805176	19.22625312805176	2.3033498463154087	2.3033498463154087	2.3033498463154087	2.3033498463154087	2.3033498463154087	2.3033498463154087	63.02968404798667	63.02968404798667	63.02968404798667	63.02968404798667	63.02968404798667	63.02968404798667
4668471984366665856	-66.93265668032133	-66.93265668032133	-66.93265668032133	-66.93265668032133	-66.93265668032133	-66.93265668032133	20.759052276611328	20.85905227661133	20.762590408325195	20.8625904083252	20.168928146362305	20.268928146362303	1.5146553991446363	1.5146553991446363	1.5146553991446363	1.5146553991446363	1.5146553991446363	1.5146553991446363	63.06362678262171	63.06362678262171	63.06362678262171	63.06362678262171	63.06362678262171	63.06362678262171
4668472014431356288	-66.93521685217485	-66.93521685217485	-66.93521685217485	-66.93521685217485	-66.93521685217485	-66.93521685217485	18.64444732666016	18.74444732666016	18.08228874206543	18.18228874206543	17.40688705444336	17.50688705444336	0.5327440907567688	0.5327440907567688	0.5327440907567688	0.5327440907567688	0.5327440907567688	0.5327440907567688	63.02598237199929	63.02598237199929	63.02598237199929	63.02598237199929	63.02598237199929	63.02598237199929
4668472018727085824	-66.93861845496289	-66.93861845496289	-66.93861845496289	-66.93861845496289	-66.93861845496289	-66.93861845496289	14.891948699951172	14.991948699951172	14.559033393859863	14.659033393859865	14.050677299499512	14.150677299499511	0.7028430060635662	0.7028430060635662	0.7028430060635662	0.7028430060635662	0.7028430060635662	0.7028430060635662	63.027592354908776	63.027592354908776	63.027592354908776	63.027592354908776	63.027592354908776	63.027592354908776
4668472048791098368	-66.92179006876387	-66.92179006876387	-66.92179006876387	-66.92179006876387	-66.92179006876387	-66.92179006876387	19.924617767333984	20.024617767333982	19.067537307739254	19.16753730773926	18.20130920410156	18.301309204101564	0.4651862885431789	0.4651862885431789	0.4651862885431789	0.4651862885431789	0.4651862885431789	0.4651862885431789	63.01621951699588	63.01621951699588	63.01621951699588	63.01621951699588	63.01621951699588	63.01621951699588
