	LogL_21M003M	LogT_21M003M	L(sun)_21M003M	T_21M003M
1.74828229	3.6852858	56.01215604	4844.91096
1.74931605	3.68526152	56.14564172	4844.640105
1.75036846	3.68523744	56.28186239	4844.371495
1.75143862	3.68521232	56.42071948	4844.0913
1.75251819	3.68518652	56.56114467	4843.803537
1.75360081	3.6851604	56.70231757	4843.512222
1.75468248	3.68513427	56.84371849	4843.220814
1.75576264	3.68510815	56.98527389	4842.929534
1.75684027	3.68508214	57.12684901	4842.639499
1.75791525	3.68505623	57.26842641	4842.350595
1.75898805	3.68503038	57.41006651	4842.062379
1.76005799	3.68500466	57.55167792	4841.775628
1.76112537	3.68497903	57.69329855	4841.489898
1.76218986	3.68495352	57.83488282	4841.205522
1.76325123	3.68492814	57.97639804	4840.922612
1.76432626	3.68490136	58.12008757	4840.624115
1.76541411	3.68487362	58.26585316	4840.314936
1.7665064	3.68484548	58.4125815	4840.001319
1.76759886	3.68481722	58.55970227	4839.686385
1.76868894	3.68478903	58.70687186	4839.372252
1.76977537	3.684761	58.85391667	4839.059922
1.77085859	3.68473308	59.00089369	4838.748838
1.77193834	3.68470531	59.14776518	4838.439444
1.77301457	3.68467768	59.29452168	4838.131631
1.77409045	3.68465025	59.4415944	4837.826064
1.77518037	3.68462382	59.59095837	4837.531656
1.77626513	3.68459761	59.73998786	4837.239716
1.7773474	3.68457143	59.88904668	4836.948128
1.77844138	3.68454393	60.04009628	4836.641857
1.77954781	3.6845154	60.1932524	4836.324135
1.78065914	3.68448635	60.34748007	4836.000644
1.78177002	3.68445717	60.50204023	4835.675727
1.78287813	3.68442805	60.65660935	4835.351499
1.78398307	3.68439901	60.8111295	4835.028184
1.78508486	3.68437003	60.96560108	4834.705559
1.78618309	3.68434117	61.11996403	4834.384291
1.78727748	3.68431243	61.27417605	4834.06438
1.7883685	3.68428376	61.42830048	4833.745269
1.78945585	3.68425519	61.58229219	4833.427292
1.79053906	3.68422677	61.73608142	4833.111005
1.79161891	3.6841984	61.88977588	4832.795296
1.79269694	3.68416995	62.04359296	4832.478717
1.79378881	3.68413992	62.19977447	4832.144579
1.79489101	3.68410903	62.35783234	4831.800896
1.795995	3.68407779	62.51654953	4831.453344
1.79709697	3.6840465	62.67537917	4831.10526
1.79819561	3.68401525	62.83413055	4830.757647
1.79929036	3.68398409	62.99271979	4830.411059
1.80038133	3.68395301	63.15115966	4830.065386
1.80146767	3.68392207	63.30932309	4829.721295
1.80255031	3.68389126	63.46734192	4829.378674
1.80364923	3.68386144	63.6281403	4829.047086
1.80474591	3.68383129	63.78901705	4828.711851
1.80584263	3.6838009	63.95030646	4828.373971
1.80693945	3.68377021	64.11201844	4828.032779
1.80803445	3.68373941	64.27386999	4827.690389
1.80913895	3.68370731	64.43753967	4827.333573
1.81025589	3.68367395	64.60347661	4826.962779
1.81137763	3.68364		64.77055673	4826.585457
1.81249892	3.68360581	64.93800167	4826.205497
1.81361778	3.68357154	65.10551521	4825.824678
1.81473284	3.68353729	65.27288973	4825.444112
1.81584391	3.68350308	65.44009332	4825.06402
1.81695239	3.68346875	65.60733396	4824.682624
1.8180583	3.68343434	65.77461277	4824.30037
1.8191621	3.68339981	65.94199772	4823.916814
1.82026317	3.68336517	66.10939306	4823.532066
1.82136196	3.68333036	66.27686539	4823.145461
1.82245928	3.68329531	66.44453707	4822.756222
1.8235547	3.68326007	66.61234152	4822.364904
1.82464897	3.68322454	66.78039292	4821.970399
1.82575756	3.68318709	66.95107582	4821.55461
1.82687971	3.68314835	67.12429077	4821.124536
1.82800703	3.68310877	67.298755	4820.685176
1.82913513	3.68306873	67.47379386	4820.240751
1.83026333	3.68302828	67.64930357	4819.791817
1.8313913	3.68298744	67.82523388	4819.338597
1.83251873	3.68294623	68.00153717	4818.881314
1.83364593	3.6829046	68.17826263	4818.419414
1.83477306	3.68286255	68.35543635	4817.952899
1.83590013	3.68282005	68.53306103	4817.481438
1.83702808	3.68277701	68.7112865	4817.004034
1.83815724	3.6827334	68.89016739	4816.520355
1.83928787	3.68268918	69.06974776	4816.02996
1.84042058	3.68264429	69.25012792	4815.532187
1.84155691	3.68259878	69.43155789	4815.02759
1.84270817	3.68255339	69.61585638	4814.524377
1.84387426	3.68250579	69.80302762	4813.99672
1.84505693	3.68245636	69.99337416	4813.448837
1.8462471	3.68240565	70.18545181	4812.886832
1.84744235	3.6823539	70.3788798	4812.313368
1.84864193	3.68230116	70.57354449	4811.729005
1.8498463	3.6822474	70.76952815	4811.133412
1.85105693	3.68219245	70.96707899	4810.524712
1.85227443	3.68213623	71.16630704	4809.902024
1.85349978	3.68207863	71.36738436	4809.264134
1.85473389	3.68201955	71.57047343	4808.609942
1.85597688	3.68195898	71.775608	4807.939343
1.85723026	3.68189676	71.98305261	4807.250574
1.8584947	3.6818328	72.19293527	4806.542647
1.85977134	3.68176698	72.40546383	4805.814241
1.86106127	3.68169916	72.62084032	4805.063817
1.86236551	3.68162924	72.83925749	4804.29028
1.8636847	3.68155714	73.06084654	4803.492755
1.86502036	3.68148269	73.28588892	4802.669375
1.86637897	3.68140515	73.51550925	4801.811971
1.86776353	3.68132446	73.75025563	4800.919899
1.86916726	3.68124107	73.98901744	4799.99815
1.87058909	3.68115508	74.23164589	4799.047848
1.87202915	3.68106646	74.47819623	4798.068678
1.87348596	3.68097525	74.72844754	4797.061099
1.8749536	3.6808818	74.9814095	4796.028995
1.87643165	3.68078611	75.23703115	4794.972381
1.87792113	3.6806881	75.49551117	4793.890391
1.87942356	3.68058759	75.75713813	4792.781056
1.88093891	3.68048461	76.02193332	4791.644726
1.88245679	3.68038012	76.28809848	4790.492008
1.88398435	3.68027386	76.55690188	4789.320049
1.8855344	3.68016503	76.830631	4788.120042
1.88710378	3.6800538	77.10877079	4786.893882
1.88869181	3.67994023	77.39124086	4785.642251
1.89029747	3.67982424	77.67789892	4784.364288
1.89192022	3.67970576	77.96868687	4783.059242
1.89355565	3.67958517	78.26284838	4781.73132
1.89520397	3.67946257	78.56045136	4780.381643
1.89686816	3.67933746	78.86206775	4779.004726
1.89855178	3.67920952	79.16838398	4777.597073
1.90024853	3.67907938	79.47829283	4776.165641
1.90196014	3.67894688	79.79214498	4774.70869
1.9036876	3.67881199	80.11016016	4773.225917
1.90544943	3.67867526	80.43580823	4771.723387
1.90723446	3.67853628	80.76709451	4770.196616
1.90904168	3.67839424	81.10388909	4768.636735
1.9108511	3.67825094	81.44250065	4767.063533
1.91267667	3.67810595	81.78556721	4765.472306
1.91455354	3.67795567	82.13978088	4763.823583
1.91691155	3.67776489	82.58697328	4761.731356
1.9197845	3.6775321	83.13511464	4759.179662
1.92343434	3.67723273	83.83673182	4755.900171
1.92820612	3.67683513	84.76296112	4751.5481
1.93466022	3.67628748	86.03203979	4745.560123
1.94255089	3.67561286	87.60943711	4738.194235
1.95092774	3.67488796	89.31568636	4730.292104
1.96000383	3.67409771	91.20188823	4721.692606
1.96757196	3.67344637	92.80512499	4714.616481
1.97548731	3.67276468	94.51207758	4707.221991
1.98591713	3.67184583	96.80931117	4697.273307
1.99549305	3.67099952	98.9676026	4688.12864
2.00406152	3.67025033	100.9395862	4680.048244
2.01263797	3.66950322	102.9527543	4672.004151
2.02129848	3.66874813	105.0264001	4663.888187
2.02987388	3.66800014	107.1208179	4655.862436
2.03856568	3.66724238	109.2862892	4647.745938
2.04824668	3.66640111	111.7497808	4638.751524
2.05763798	3.66558868	114.1926049	4630.081973
2.06687748	3.66478875	116.6480492	4621.561642
2.07627561	3.66397406	119.1998229	4612.900213
2.08588331	3.66314079	121.8662114	4604.058042
2.09604317	3.66226035	124.7507514	4594.733745
2.10737294	3.66128073	128.0480414	4584.381275
2.11967544	3.66021305	131.7271938	4573.124764
2.13420435	3.65894736	136.2085438	4559.816439
2.15008041	3.65756707	141.2799101	4545.347276
2.16690559	3.65611373	146.8606987	4530.161971
2.18440124	3.65460178	152.8978012	4514.418115
2.20230906	3.65305373	159.3342205	4498.355042
2.22042555	3.65149111	166.1213876	4482.198749
2.2387338	3.64991582	173.2741591	4465.970191
2.25697474	3.64834349	180.7069018	4449.830721
2.27464418	3.6468194	188.2106437	4434.24209
2.29115324	3.64539447	195.5029162	4419.717083
2.30601284	3.64411111	202.3078991	4406.675896
2.31915357	3.64297432	208.5228106	4395.156259
2.33040217	3.64200361	213.9942825	4385.34343
2.33959742	3.64121195	218.5734564	4377.356825
2.34856996	3.64044066	223.1361626	4369.589709
2.35764246	3.63966029	227.8465516	4361.745182
2.36671079	3.6388792	232.6541426	4353.907519
2.3757826	3.63809637	237.5650781	4346.066527
2.38487891	3.63731044	242.5933602	4338.20869
2.39400906	3.63652071	247.7473741	4330.327171
2.40321369	3.63572295	253.0542817	4322.38005
2.41254583	3.63491301	258.5507667	4314.326514
2.42201367	3.63409001	264.2491932	4306.158488
2.43161588	3.63325361	270.1567854	4297.873315
2.4413235	3.63240692	276.2634939	4289.502448
2.45110772	3.63155204	282.5580729	4281.067151
2.46093725	3.63069201	289.0262246	4272.597775
2.47078249	3.62982886	295.653136	4264.114521
2.4806132	3.62896555	302.4218738	4255.646543
2.49037776	3.62810649	309.2984617	4247.236944
2.50003231	3.62725587	316.2512931	4238.926341
2.5095331	3.62641736	323.2459558	4230.74997
2.51881469	3.62559695	330.2286051	4222.765357
2.52780841	3.62480095	337.1385464	4215.032717
2.5363805	3.62404142	343.8590825	4207.667563
2.54433978	3.62333576	350.2190616	4200.836318
2.55132668	3.62271676	355.8989281	4194.853131
2.55673488	3.62223918	360.3585909	4190.242718
2.55941541	3.62200677	362.5896557	4188.000935
2.55789121	3.62215197	361.3193414	4189.401366
2.55271537	3.62262337	357.0387637	4193.951173
2.54625433	3.62320749	351.7663804	4199.595774
2.53918758	3.62384344	346.0888279	4205.749868
2.53157236	3.62452587	340.0731624	4212.363782
2.52362099	3.62523687	333.9035143	4219.265651
2.51553441	3.62595771	327.7437436	4226.274584
2.50752837	3.62666938	321.7572712	4233.205776
2.49970149	3.6273652	316.0104832	4239.99359
2.49207535	3.62804229	310.5098275	4246.609139
2.48474998	3.62869109	305.3162925	4252.957962
2.47775101	3.62930977	300.4353351	4259.020888
2.47102713	3.62990362	295.8197257	4264.848614
2.46454166	3.63047521	291.4349682	4270.465425
2.45823131	3.63103071	287.2309998	4275.931212
2.45205204	3.63157378	283.1731292	4281.281458
2.44595884	3.63210866	279.2279192	4286.557562
2.44001163	3.63262973	275.430246	4291.703694
2.43423837	3.633135	271.7930643	4296.699685
2.42871248	3.633618	268.3567231	4301.480912
2.42354229	3.63407195	265.1809304	4305.979422
2.41862704	3.63450272	262.1965905	4310.252575
2.41411135	3.63489773	259.4844576	4314.174724
2.40954394	3.635298	256.7697983	4318.15274
2.40529076	3.63567011	254.2674455	4321.854184
2.40133332	3.63601583	251.9609981	4325.295964
2.39753122	3.63634806	249.764793	4328.606029
2.39391536	3.63666383	247.6939278	4331.754448
2.39041786	3.63696922	245.7071871	4334.80155
2.38724244	3.63724613	243.9172079	4337.566339
2.38435296	3.63749817	242.2997466	4340.084348
2.38180612	3.63772007	240.8829826	4342.302454
2.37908319	3.63795735	239.3774245	4344.675551
2.37694527	3.63814346	238.2019267	4346.537791
2.37534208	3.63828469	237.3242297	4347.95149
2.37390949	3.63841116	236.5426675	4349.217832
2.37238767	3.6385452	235.7152441	4350.560375
2.37139656	3.63863221	235.1779281	4351.432088
2.37086525	3.63867907	234.8903906	4351.90163
2.37126228	3.63864505	235.1052244	4351.560741
2.3723686	3.63854883	235.704894	4350.596739
2.37429656	3.63838087	236.7535828	4348.914505
2.37694972	3.63814966	238.2043675	4346.599843
2.38031166	3.63785703	240.0554996	4343.672067
2.38414212	3.6375232	242.1821442	4340.334491
2.38861779	3.63713301	244.690884	4336.436687
2.39368723	3.63669089	247.5638511	4332.024359
2.3993016	3.63620161	250.7850249	4327.14661
2.40535902	3.63567317	254.307413	4321.884635
2.41190716	3.63510149	258.1708235	4316.1993
2.41876027	3.63450305	262.2770378	4310.25585
2.42589535	3.63387968	266.6216121	4304.073509
2.43331626	3.63323094	271.2165954	4297.648974
2.44100059	3.63255874	276.0581607	4291.002228
2.44892673	3.63186615	281.1426473	4284.164617
2.45701936	3.63115828	286.4305652	4277.187412
2.46524148	3.63043843	291.9049637	4270.103778
2.47365678	3.62970072	297.6163458	4262.856566
2.48225984	3.62894572	303.5706916	4255.452233
2.49102357	3.62817528	309.7587407	4247.909738
2.4999226	3.62739189	316.1714129	4240.254171
2.50878313	3.62661087	322.6882338	4232.635499
2.51780506	3.62581419	329.4617948	4224.87817
2.5268401	3.62501542	336.3876942	4217.114764
2.53601936	3.62420235	343.5732634	4209.227024
2.545301	3.62337847	350.9950567	4201.249463
2.55463966	3.62254811	358.6242558	4193.224455
2.56398688	3.62171554	366.4265048	4185.193479
2.57338431	3.62087698	374.4417877	4177.120271
2.58279919	3.62003518	382.6477729	4169.031533
2.59228208	3.61918566	391.0948346	4160.884494
2.60180483	3.61833071	399.7650568	4152.701455
2.61361973	3.61726763	410.7898743	4142.54877
2.62842023	3.6159337	425.0306312	4129.844504
2.64688034	3.61426451	443.4864345	4114.002109
2.67042944	3.61212703	468.1978769	4093.803849
2.70084186	3.60935632	502.1597044	4067.769353
2.74147336	3.60563982	551.4083775	4033.107704
2.78426626	3.60170951	608.5079548	3996.77325
2.82835194	3.59765091	673.5222386	3959.596302
2.87350163	3.59348495	747.311439	3921.795555
2.92054355	3.58913345	832.8054335	3882.696552
2.96926896	3.58461321	931.6846922	3842.494106
3.01887934	3.57999692	1044.430005	3801.867
3.06868453	3.57534964	1171.344196	3761.401037
3.11727116	3.57080255	1309.999591	3722.224385
3.16488705	3.56633311	1461.796945	3684.114421
3.21118635	3.56197529	1626.246407	3647.331942
3.2558627	3.55776001	1802.447816	3612.102037
3.29908357	3.55366912	1991.056435	3578.237147
3.34105093	3.54968072	2193.062102	3545.526372
3.38211412	3.54576039	2410.538765	3513.665303
3.42236374	3.54188904	2644.622813	3482.48328
3.46187856	3.53804555	2896.533529	3451.799409
3.50105011	3.53417691	3169.933197	3421.187763
3.53981267	3.53027333	3465.873201	3390.574801
3.57835158	3.52629766	3787.490743	3359.678035
3.61712246	3.52217999	4141.164287	3327.974501
3.65478119	3.51804394	4516.283437	3296.430623
3.69269288	3.51371661	4928.251696	3263.747935
3.7303278	3.509232	5374.372942	3230.219243
3.76766316	3.50456308	5856.837304	3195.678494
3.8044331	3.49968799	6374.308817	3160.006602
3.84037628	3.49456128	6924.306446	3122.923027
3.87547483	3.48914344	7507.145444	3084.206442
3.90945318	3.48357219	8118.077256	3044.894081
3.94239319	3.47798441	8757.763035	3005.968395
3.97422784	3.47252788	9423.838612	2968.437299
4.00499873	3.46720542	10115.76496	2932.279877
4.03460021	3.46186241	10829.29564	2896.425818
4.0627993	3.45636474	11555.78093	2859.991484
4.08951174	3.45089858	12288.86406	2824.220363
4.11475599	3.44571237	13024.34795	2790.694973
4.13860964	3.44092099	13759.72138	2760.075678
4.16115178	3.43635277	14492.78268	2731.195385
4.18205699	3.43178846	15207.47076	2702.641617
4.20140071	3.42744716	15900.13128	2675.760017
4.21959435	3.42360207	16580.37505	2652.174347
4.23632721	3.42038502	17231.66369	2632.600867
4.25193901	3.41764312	17862.36708	2616.032409
4.26637434	3.41528363	18466.06415	2601.858236
4.27959124	3.41332961	19036.68133	2590.177998
4.29170656	3.41191719	19575.21587	2581.76786
4.30337591	3.41103966	20108.32565	2576.556439
4.31448321	3.41073831	20629.23912	2574.769228
4.32508127	3.41101448	21138.84576	2576.407057
4.33465076	3.41185448	21609.80062	2581.395092
4.3434511	3.4132034	22052.15823	2589.425378
4.35128039	3.41502328	22453.31091	2600.298946
4.35816558	3.41722977	22812.11646	2613.543723
4.36419596	3.4197769	23131.08263	2628.917153
4.36953436	3.42256888	23417.16737	2645.872302
4.37376085	3.42550334	23646.17231	2663.810583
4.37720216	3.42853633	23834.28675	2682.478995
4.37966877	3.43156394	23970.04062	2701.244776
4.38135401	3.4346858	24063.23487	2720.732222
4.38184854	3.43794891	24090.65122	2741.251675
4.3816512	3.44155748	24079.7071	2764.123734
4.38072608	3.44541388	24028.46789	2788.777591
4.37918018	3.449384	23943.08901	2814.388192
4.37707587	3.45338248	23827.3569	2840.419464
4.37414395	3.45742865	23667.04028	2867.006318
4.37108358	3.46183336	23500.85051	2896.232082
4.3687569	3.46665591	23375.28421	2928.572028
4.36567779	3.47140184	23210.1416	2960.750696
4.36674457	3.47595635	23267.22395	2991.963906
