LogL_07M003M	LogT_07M003M	L(sun)_07M003M	T_07M003M
1.31966368	4.40812038	20.87678795	25592.95187
1.3219978	4.40806089	20.98929251	25589.44637
1.32434252	4.40800592	21.10291842	25586.20764
1.32669567	4.40795554	21.21757129	25583.2397
1.32905648	4.40790977	21.33322334	25580.54365
1.3314235	4.40786903	21.44981249	25578.14412
1.33379528	4.40783359	21.5672752	25576.05693
1.33617087	4.40780379	21.6855714	25574.30204
1.33854862	4.40777954	21.8046249	25572.87407
1.34092612	4.40776123	21.92431938	25571.79593
1.34330299	4.40775382	22.04463894	25571.35962
1.34569089	4.40775386	22.16618176	25571.36198
1.34808186	4.40776068	22.28855226	25571.76355
1.35047543	4.40777439	22.41173249	25572.57082
1.35287076	4.40779475	22.53568482	25573.76971
1.35526642	4.40782222	22.66033991	25575.38735
1.35766189	4.40785685	22.78567455	25577.42677
1.3600583	4.40789892	22.91175201	25579.90457
1.36245532	4.40794868	23.03855944	25582.8356
1.36485303	4.40800645	23.16610551	25586.23886
1.36725152	4.4080726	23.29439953	25590.13636
1.36965062	4.40814729	23.42343695	25594.53773
1.37205066	4.40823121	23.55324014	25599.48391
1.37445076	4.40832459	23.68376592	25604.98879
1.37685063	4.40842816	23.81500242	25611.09576
1.37924882	4.40854562	23.9468735	25618.02352
1.38165594	4.40867524	24.07996992	25625.67064
1.38406635	4.40881667	24.21398951	25634.01712
1.38647923	4.40897005	24.34889349	25643.0719
1.38889463	4.40913628	24.48469114	25652.88888
1.39131096	4.40931535	24.62129887	25663.46836
1.39372851	4.40950793	24.75873834	25674.85089
1.39614747	4.40971483	24.89702584	25687.08542
1.39856726	4.40993638	25.03613358	25700.19272
1.40098503	4.41017324	25.17590146	25714.21318
1.40340095	4.41042599	25.31634177	25729.18265
1.4058131	4.41069504	25.45734452	25745.12709
1.40822027	4.4109809	25.59883906	25762.07854
1.41051394	4.41127396	25.73439365	25779.46855
1.41267979	4.4115658	25.86305301	25796.79782
1.41483729	4.41186902	25.99185586	25814.81518
1.41701596	4.41218908	26.12257351	25833.84681
1.41919852	4.41252763	26.25418372	25853.99319
1.42138827	4.41288402	26.38689385	25875.21815
1.42356712	4.41326138	26.51960921	25897.71099
1.42570794	4.4136565	26.65065824	25921.28338
1.42785082	4.414068	26.78248189	25945.8558
1.43005215	4.41450021	26.91858022	25971.68997
1.43197268	4.41493382	27.03788273	25997.63368
1.43408177	4.41538096	27.16950775	26024.41405
1.43602394	4.41583112	27.29128219	26051.40317
1.43788219	4.41629085	27.40830573	26078.99494
1.43988164	4.41678905	27.53478185	26108.92857
1.44159102	4.41723601	27.64337212	26135.81275
1.44334981	4.41774352	27.75554823	26166.37252
1.44496351	4.41819748	27.85887085	26193.73805
1.4466625	4.41870095	27.96807013	26224.1216
1.44879757	4.41937432	28.10590474	26264.81342
1.45123883	4.42020996	28.26433878	26315.39904
1.45427401	4.42128744	28.46256333	26380.76833
1.45785161	4.42259436	28.6979986	26460.2754
1.46221663	4.42445516	28.98789169	26573.89165
1.4642427	4.42533861	29.1234419	26628.00378
1.46639425	4.42636494	29.26808112	26691.00582
1.46838681	4.42738142	29.40267273	26753.55013
1.4705096	4.42851232	29.546742	26823.30698
1.47264986	4.42972286	29.69271159	26898.1778
1.47517414	4.43123813	29.86579914	26992.19048
1.47831865	4.43322882	30.08282726	27116.19947
1.48160564	4.43540437	30.31137517	27252.37586
1.4854128	4.43814172	30.57826218	27424.68955
1.48852176	4.44054613	30.79794648	27576.94354
1.49163133	4.44306285	31.01925264	27737.21482
1.49494806	4.44582497	31.25705522	27914.18613
1.49765496	4.44826012	31.45248472	28071.14451
1.50047801	4.45079843	31.65760165	28235.69162
1.50341123	4.45342702	31.87214041	28407.10784
1.50665104	4.45623901	32.11079367	28591.63625
1.50972879	4.45894478	32.33916409	28770.3258
1.51292336	4.46169324	32.57792056	28952.97798
1.51627506	4.46448722	32.83031578	29139.84384
1.51990341	4.46736514	33.10574839	29333.58477
1.52394328	4.47035874	33.41513961	29536.48019
1.52853518	4.47348628	33.77032032	29749.95273
1.53443455	4.47695417	34.23217944	29988.46042
1.54306059	4.48103294	34.91890287	30271.4302
1.55552005	4.48586564	35.93519865	30610.16284
1.57220549	4.49137025	37.3426806	31000.61075
1.59353918	4.4974127	39.22285297	31434.94465
1.62000796	4.50387284	41.68770242	31906.0352
1.65510714	4.51110768	45.19674305	32442.00449
1.69841001	4.51881643	49.93556982	33022.99281
1.74809058	4.52653483	55.98743613	33615.1327
1.80193958	4.5338706	63.3781532	34187.75634
1.85679787	4.54045088	71.91142089	34709.7016
1.90915989	4.54600828	81.12596765	35156.71432
1.95632941	4.55043145	90.43351469	35516.60539
1.99708947	4.55382202	99.33206636	35794.97142
2.03113606	4.55630755	107.4325935	36000.41855
2.0582364	4.55812544	114.3500608	36151.4266
2.07887415	4.55950501	119.9151762	36266.44699
2.0968326	4.56083926	124.9777207	36378.03697
2.11416783	4.56229521	130.0672116	36500.19713
2.13245696	4.56380761	135.6616079	36627.52808
2.15100606	4.56531558	141.5813536	36754.92831
2.16958698	4.56681038	147.7702404	36881.65321
2.18816457	4.56829932	154.228477	37008.31568
2.20658739	4.56979753	160.9116136	37136.20581
2.22472799	4.57133067	167.7752868	37267.53517
2.24244772	4.572932	174.7622872	37405.20162
2.25989473	4.57462284	181.9259829	37551.11526
2.27684955	4.57643093	189.1688179	37707.777
2.29321582	4.57839664	196.4336199	37878.83732
2.30891123	4.58055968	203.6625748	38067.96664
2.32388744	4.58295082	210.8081709	38278.13943
2.33785164	4.5856034	217.6965969	38512.64975
2.35055325	4.58852341	224.1574874	38772.46477
2.36167669	4.59170791	229.9729149	39057.81194
2.37086629	4.59509024	234.890953	39363.18579
2.37803		4.59860306	238.7976233	39682.8687
2.38310511	4.60221509	241.6045506	40014.28767
2.38620451	4.60583412	243.3349608	40349.12489
2.38743579	4.60942304	244.0258252	40683.94326
2.38687789	4.612964	243.7125479	41017.01013
2.38460058	4.61643514	242.4379371	41346.1561
2.3806287	4.61982204	240.2308069	41669.85987
2.37496424	4.62310224	237.1178454	41985.78137
2.36761221	4.62624803	233.1375402	42291.00736
2.3585652	4.62923251	228.3311689	42582.63285
2.34781456	4.63203179	222.748383	42857.98909
2.33536495	4.63462204	216.4536681	43114.36956
2.32121296	4.63697757	209.5139574	43348.84894
2.30540713	4.63906906	202.0259371	43558.11328
2.28793952	4.64087561	194.0615608	43739.68087
2.26883702	4.64237973	185.7107398	43891.42994
2.24811866	4.6435631	177.0592662	44011.18884
2.2257269	4.64440977	168.1616268	44097.07365
2.2017133	4.64490078	159.1157976	44146.95766
2.17621802	4.64502291	150.0437881	44159.37418
2.14927947	4.64476347	141.0195972	44133.00201
2.12105318	4.64411965	132.1457439	44067.6255
2.09190768	4.64309216	123.568473	43963.48988
2.06199902	4.64169179	115.3450655	43821.95918
2.03152463	4.63993765	107.5287581	43645.31678
2.00086126	4.63785447	100.1985092	43436.46463
1.97033141	4.63547405	93.39667387	43199.03545
1.94055597	4.63284784	87.20792839	42938.59602
1.91270564	4.63007183	81.79102297	42665.00786
1.88840086	4.62728223	77.33941095	42391.83635
1.86879829	4.62463948	73.92618419	42134.65866
1.8551744	4.62237792	71.64310503	41915.81549
1.84736721	4.62062134	70.36670416	41746.62204
1.84377418	4.61933053	69.78694387	41622.72695
1.8420945	4.61831754	69.51755674	41525.75526
1.84059818	4.61734779	69.2784528	41433.13452
1.83916277	4.61631881	69.04985485	41335.08262
1.83867639	4.6153481	68.97256704	41242.796
1.83956515	4.61452928	69.11386017	41165.10998
1.84173917	4.61390633	69.46070229	41106.10526
1.8448512	4.61346988	69.96022539	41064.81589
1.84858197	4.6131802	70.56380156	41037.43426
1.85283303	4.61302372	71.25790175	41022.65078
1.85755181	4.6129893	72.03636833	41019.39966
1.86277089	4.61309543	72.90727899	41029.42494
1.86830987	4.61329577	73.84309142	41048.35617
1.87417186	4.61356444	74.84656264	41073.758
1.88039873	4.6139091	75.92743523	41106.36744
1.88697902	4.61433059	77.0866229	41146.28122
1.8938551	4.61476458	78.31682993	41187.4192
1.90113546	4.6152499	79.64077178	41233.47148
1.90870497	4.61573236	81.04103334	41279.30342
1.91661613	4.61621926	82.53081427	41325.60878
1.92479269	4.61672968	84.09935984	41374.20672
1.93302465	4.61710695	85.7086491	41410.16395
1.94192216	4.61770482	87.48269631	41467.21037
1.95072179	4.61820717	89.27334135	41515.2034
1.95978602	4.61867246	91.15615958	41559.70537
1.96898168	4.61917636	93.1068599	41607.95394
1.97829899	4.61967913	95.12594628	41656.15014
1.98766409	4.6202359	97.19951323	41709.588
1.99712282	4.62082409	99.33969448	41766.11597
2.00666872	4.62146954	101.5473794	41828.23507
2.01627049	4.62219779	103.8174817	41898.4339
2.02598742	4.62296474	106.1664804	41972.49055
2.03563919	4.62383407	108.5523401	42056.59129
2.04535064	4.62478464	111.0070701	42148.74424
2.05508557	4.62586257	113.5234471	42253.48844
2.06494717	4.62702755	116.1307337	42366.98412
2.07486486	4.62830074	118.8132457	42491.37061
2.08482142	4.62968237	121.5686013	42626.76454
2.09475112	4.6312099	124.3801625	42776.95826
2.10485989	4.63288456	127.3092296	42942.22667
2.11515793	4.63463645	130.3640758	43115.80013
2.12538898	4.63649435	133.4716348	43300.64345
2.13596208	4.63858741	136.7609409	43509.83236
2.14633023	4.64076943	140.0651949	43728.98832
2.15683675	4.64306393	143.4949939	43960.63226
2.16737785	4.64547265	147.0204846	44205.12775
2.17790826	4.64804374	150.6288845	44467.60508
2.18836274	4.65076431	154.298868	44747.03977
2.19873756	4.65355737	158.0292795	45035.74693
2.20910294	4.65645713	161.8463614	45337.45421
2.21938345	4.65945729	165.7232532	45651.73525
2.22940688	4.66258899	169.5925928	45982.11995
2.23941266	4.66581732	173.5452215	46325.20182
2.24923165	4.66911466	177.5136075	46678.26014
2.25891037	4.67250582	181.5141014	47044.17101
2.26835584	4.67599852	185.505094	47424.03691
2.27757544	4.67960866	189.4852635	47819.8996
2.28873186	4.68422113	194.4159358	48330.4824
2.30225896	4.69019246	200.5667605	48999.59157
2.31845258	4.69833755	208.1865077	49927.239
2.33722909	4.70979692	217.3847579	51262.16215
2.35853012	4.72572971	228.3127263	53177.71964
2.37730669	4.74506603	238.4002409	55598.87832
2.38930532	4.76448653	245.0785601	58141.5399
2.39544995	4.78264524	248.5707084	60624.09102
2.39627223	4.80074137	249.0417905	63203.53511
2.3912599	4.81830193	246.1840432	65811.52129
2.38053414	4.83482478	240.1785065	68363.57727
2.36317903	4.85077303	230.7698299	70920.70269
2.34040513	4.86465318	218.9803421	73223.95459
2.31189634	4.87736867	205.0672654	75399.53543
2.27696488	4.88880308	189.2190597	77411.0717
2.23515743	4.89854906	171.8531235	79167.88814
2.18557341	4.90654421	153.311033	80638.82853
2.12500851	4.91288597	133.3547563	81824.99171
2.0486281	4.9183656	111.8479684	82863.94397
1.98341176	4.91163938	96.25244273	81590.45969
1.96610544	4.91162435	92.49227036	81587.63607
2.00584995	4.91714659	101.3561137	82631.68141
2.03736828	4.92064629	108.9853893	83300.24716
2.07605099	4.92405241	119.1381879	83956.12974
2.13503677	4.92847489	136.4698675	84815.43425
2.17821008	4.93091534	150.7336029	85293.38296
2.20413695	4.93240486	160.0062511	85586.41988
2.25141207	4.93400061	178.4070738	85901.47281
2.22844685	4.93859431	169.2181139	86814.90813
2.19428017	4.94534805	156.4156378	88175.52416
2.15521967	4.95062921	142.9616889	89254.31269
2.09437662	4.95212258	124.2729535	89561.75187
2.00739177	4.94789092	101.7165848	88693.32166
1.90409786	4.93873256	80.18587266	86842.54853
1.79540138	4.9265468	62.43115649	84439.72301
1.68489117	4.91253671	48.40510539	81759.21444
1.57406646	4.89733412	37.50303887	78946.72526
1.46452624	4.8814189	29.14246208	76106.00057
1.35710233	4.86512123	22.7563356	73302.91241
1.25238308	4.84868793	17.88064085	70581.01996
1.15124127	4.83236988	14.16580535	67978.23433
1.05399607	4.81630944	11.32390116	65510.27764
0.960499883	4.80054283	9.130611893	63174.64789
0.870504674	4.78506351	7.421721852	60962.60407
0.783433029	4.76978701	6.073415997	58855.4941
0.698897884	4.75466445	4.999169753	56841.35864
0.616612011	4.73966488	4.136299819	54911.69884
0.535984678	4.72469225	3.435458273	53050.83819
0.456768493	4.70971963	2.862651585	51253.04
0.378639606	4.69470283	2.391330516	49511.12904
0.301484929	4.67964143	2.002096143	47823.50803
0.225232479	4.66453991	1.679702927	46189.1436
0.149891872	4.6494244	1.412185903	44609.19642
0.075628209	4.63435224	1.190222647	43087.59362
0.002532804	4.61936165	1.005849036	41625.70959
-0.069271136	4.60450407	0.852567678	40225.74257
-0.140243426	4.58969295	0.724030021	38877.01839
-0.21092974	4.57481298	0.615276404	37567.55925
-0.281226872	4.55989261	0.523326983	36298.82859
-0.35165522	4.5448158	0.444984394	35060.31389
-0.42206095	4.52962253	0.378389477	33854.97754
-0.492241568	4.51436491	0.321927763	32686.23584
-0.562163486	4.49905534	0.274054233	31554.06676
-0.631564721	4.4837624	0.233579798	30462.2796
-0.700231992	4.46854233	0.199419677	29413.20366
-0.76792325	4.45345799	0.170638392	28409.13366
-0.834327559	4.43859135	0.146444289	27453.09734
-0.899395866	4.42396194	0.126067788	26543.72932
-0.963033564	4.40959839	0.108884594	25680.19931
-1.02502626	4.39555729	0.094400379	24863.21526
-1.08555493	4.38180253	0.082119268	24088.09914
-1.14459363	4.36834561	0.071681382	23353.15759
-1.20212571	4.35519506	0.062787659	22656.61683
-1.25829093	4.34232165	0.055170773	21994.88269
-1.31318521	4.32970723	0.048619982	21365.21315
-1.36696736	4.31731818	0.042956871	20764.34232
-1.41980219	4.30511854	0.03803626	20189.17349
-1.47178718	4.29308768	0.033745263	19637.56701
-1.52304924	4.28119744	0.029988225	19107.21718
-1.57374473	4.26942877	0.026684267	18596.39533
-1.62402435	4.2577149	0.02376707	18101.51398
-1.67395999	4.24605755	0.021185563	17622.09548
-1.72356793	4.23445409	0.018898706	17157.50326
-1.77290619	4.22289076	0.016869174	16706.7033
-1.82203523	4.21135485	0.015064849	16268.77489
-1.87107446	4.19981846	0.013456296	15842.30828
-1.92015424	4.18825093	0.012018375	15425.91486
-1.96935502	4.17663362	0.010731118	15018.74419
-2.01864152	4.16497519	0.009579845	14620.93647
-2.0681097	4.15325263	0.008548508	14231.56399
-2.11765373	4.14149359	0.007626869	13851.39742
-2.16729477	4.12969198	0.006803075	13480.0648
-2.21711065	4.11783013	0.006065818	13116.86745
-2.2670007	4.10593405	0.005407535	12762.44989
-2.31642866	4.09413308	0.004825822	12420.32843
-2.36517625	4.08247739	0.00431344	12091.42232
-2.41313367	4.07099579	0.003862481	11775.94558
-2.45995574	4.05977532	0.003467722	11475.59784
-2.50392409	4.0492353	0.003133833	11200.44557
-2.53754335	4.04120426	0.002900392	10995.22852
-2.56673946	4.03424302	0.002711818	10820.39263
-2.59554544	4.0273889	0.002537783	10650.96359
-2.62408532	4.02059282	0.002376373	10485.58874
-2.65407387	4.01344119	0.002217819	10314.33398
-2.68570215	4.00589156	0.002062044	10136.58251
-2.71861436	3.99802846	0.00191155	9954.7065
-2.75278715	3.98984695	0.001766904	9768.928928
-2.78847364	3.98131649	0.00162752	9578.918761
-2.82494076	3.97256896	0.00149644	9387.91092
-2.86310025	3.96339658	0.001370565	9191.715633
-2.90258753	3.95391283	0.001251447	8993.170558
-2.94271105	3.94423879	0.001141009	8795.059665
-2.98436024	3.93419532	0.001036668	8593.999419
-3.02662872	3.92397546	0.000940527	8394.125538
-3.07011381	3.91344872	0.000850915	8193.108761
-3.11412371	3.90278538	0.000768911	7994.390899
-3.15849505	3.89201678	0.000694233	7798.602417
-3.20319093	3.8811579	0.000626338	7606.027652
-3.24806873	3.87024841	0.000564848	7417.34381
-3.29304572	3.85929844	0.000509277	7232.666498
-3.33844966	3.84822923	0.000458723	7050.651194
-3.38423649	3.83705704	0.000412823	6871.586851
-3.43024337	3.82582432	0.000371327	6696.136837
-3.47631063	3.81456452	0.000333956	6524.759674
-3.52255892	3.80324952	0.000300221	6356.960604
-3.56887584	3.79191051	0.000269851	6193.134472
